Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
2019-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-04,0.07672144131677024,0.0,0.0,0.0,0.0,0.0,0.0937427918247901,0.0,0.0,0.09361769117128481,0.13292644535132014,0.0,0.0,0.0,0.0,0.0,0.08898396033385216,0.0,0.0,0.0,0.13007939918726333,0.0,0.0,0.0,0.0,0.0,0.0877081874458133,0.0,0.09760056663399308,0.09049890561101358,0.0,0.0,0.0,0.0,0.108720971340029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-05,0.07735573579798284,0.0,0.0,0.0,0.0,0.0,0.09376612074152499,0.0,0.0,0.09335231436814284,0.12876197166280104,0.0,0.0,0.0,0.0,0.0,0.08853708795215899,0.0,0.0,0.0,0.1312997287163615,0.0,0.0,0.0,0.0,0.0,0.08809344766642789,0.0,0.09900730684859275,0.09176608151962622,0.0,0.0,0.0,0.0,0.10865992585444806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-06,0.07563309542239935,0.0,0.0,0.0,0.0,0.0,0.09563563598269054,0.0,0.0,0.09264466911052252,0.12785415840604672,0.0,0.0,0.0,0.0,0.0,0.09119004198670061,0.0,0.0,0.0,0.13039159227485708,0.0,0.0,0.0,0.0,0.0,0.08710163104592694,0.0,0.09932330020719335,0.09185638983545734,0.0,0.0,0.0,0.0,0.10896229257904905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,0.07576712439089069,0.0,0.0,0.0,0.0,0.0,0.0956736402811712,0.0,0.0,0.09204977982113041,0.128301067800675,0.0,0.0,0.0,0.0,0.0,0.09295491730188213,0.0,0.0,0.0,0.1301602217766493,0.0,0.0,0.0,0.0,0.0,0.0868583047877939,0.0,0.09947966506049075,0.09275303558949097,0.0,0.0,0.0,0.0,0.10659106998415617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-08,0.0769205976480979,0.0,0.0,0.0,0.0,0.0,0.09619182384916765,0.0,0.0,0.09305057218709963,0.12623925442367565,0.0,0.0,0.0,0.0,0.0,0.09015273917510068,0.0,0.0,0.0,0.1307900072299464,0.0,0.0,0.0,0.0,0.0,0.0893442048689054,0.0,0.0984440456239184,0.09214358419671537,0.0,0.0,0.0,0.0,0.10732192792369934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,0.0744636973376131,0.0,0.0,0.0,0.0,0.0,0.09612857039939318,0.0,0.0,0.09324589803766478,0.12784443282142255,0.0,0.0,0.0,0.0,0.0,0.09120560302618202,0.0,0.0,0.0,0.13164570442079707,0.0,0.0,0.0,0.0,0.0,0.0907013910022041,0.0,0.0947205786677083,0.09396018418125253,0.0,0.0,0.0,0.0,0.10669078872212143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,0.07394993092419598,0.0,0.0,0.0,0.0,0.0,0.09648806538761492,0.0,0.0,0.09519146606460453,0.12423346052883406,0.0,0.0,0.0,0.0,0.0,0.09182545884374409,0.0,0.0,0.0,0.1313806679195628,0.0,0.0,0.0,0.0,0.0,0.09083551854505074,0.0,0.09524132128635485,0.09410691643892662,0.0,0.0,0.0,0.0,0.10735629714029248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.07609313560719924,0.0,0.0,0.0,0.0,0.0,0.09733713250593339,0.0,0.0,0.0902355963813018,0.12305481016051133,0.0,0.0,0.0,0.0,0.0,0.09357316854672887,0.0,0.0,0.0,0.13316694207707616,0.0,0.0,0.0,0.0,0.0,0.09171335932305909,0.0,0.09490797068237583,0.09395012433782267,0.0,0.0,0.0,0.0,0.10658841328710902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,0.07730600922900895,0.0,0.0,0.0,0.0,0.0,0.09732141936756172,0.0,0.0,0.09386594935339061,0.12045045017894387,0.0,0.0,0.0,0.0,0.0,0.09213178438507465,0.0,0.0,0.0,0.13245446013104967,0.0,0.0,0.0,0.0,0.0,0.09162819541632973,0.0,0.09402615856448401,0.0929206370673666,0.0,0.0,0.0,0.0,0.10851653437658074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-18,0.07644751696353536,0.0,0.0,0.0,0.0,0.0,0.09583973376357678,0.0,0.0,0.09461168263896338,0.12371110174569677,0.0,0.0,0.0,0.0,0.0,0.09198515075894316,0.0,0.0,0.0,0.1319730534078623,0.0,0.0,0.0,0.0,0.0,0.09190929414365465,0.0,0.09437150546733229,0.09250652368898414,0.0,0.0,0.0,0.0,0.1072711648831509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.07660140768244166,0.0,0.0,0.0,0.0,0.0,0.09679529609995616,0.0,0.0,0.09635648174997415,0.12156007755505972,0.0,0.0,0.0,0.0,0.0,0.09400672334822402,0.0,0.0,0.0,0.13035368162004615,0.0,0.0,0.0,0.0,0.0,0.09175384195121092,0.0,0.09514997265003082,0.0915913229372972,0.0,0.0,0.0,0.0,0.10645520046616953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,0.07702226137579551,0.0,0.0,0.0,0.0,0.0,0.09632869346802979,0.0,0.0,0.097098451543922,0.1224377799985393,0.0,0.0,0.0,0.0,0.0,0.09470665494677422,0.0,0.0,0.0,0.1287740782619913,0.0,0.0,0.0,0.0,0.0,0.09153467572975053,0.0,0.09437976486064231,0.09131825854594619,0.0,0.0,0.0,0.0,0.1070174080877394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-21,0.0757369478292795,0.0,0.0,0.0,0.0,0.0,0.09794625182515723,0.0,0.0,0.09751012641146935,0.12433484440130778,0.0,0.0,0.0,0.0,0.0,0.09582441623091895,0.0,0.0,0.0,0.12887148572303897,0.0,0.0,0.0,0.0,0.0,0.09045507246290053,0.0,0.09340575821441298,0.08964594950458973,0.0,0.0,0.0,0.0,0.10688016918909825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.08043400651705059,0.0,0.0,0.0,0.0,0.0,0.09741135524557572,0.0,0.0,0.09912511376879415,0.12358534493240385,0.0,0.0,0.0,0.0,0.0,0.09627585985807878,0.0,0.0,0.0,0.12862574778586996,0.0,0.0,0.0,0.0,0.0,0.08601450364798548,0.0,0.09430607111392585,0.09022113762166778,0.0,0.0,0.0,0.0,0.10460594024715197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-25,0.08230846818999299,0.0,0.0,0.0,0.0,0.0,0.09885085070341464,0.0,0.0,0.09606988009803859,0.12412252946196498,0.0,0.0,0.0,0.0,0.0,0.09808446377826853,0.0,0.0,0.0,0.127800075956992,0.0,0.0,0.0,0.0,0.0,0.08559550390129114,0.0,0.09420965411542014,0.08972294125751942,0.0,0.0,0.0,0.0,0.10383628585228562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,0.08220279274647257,0.0,0.0,0.0,0.0,0.0,0.10050426121658439,0.0,0.0,0.09604508577796386,0.12489744897986338,0.0,0.0,0.0,0.0,0.0,0.09817979632091375,0.0,0.0,0.0,0.12769068188792704,0.0,0.0,0.0,0.0,0.0,0.08509048333438653,0.0,0.09410415474864174,0.0892735519423088,0.0,0.0,0.0,0.0,0.102611171043795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,0.08268417734666149,0.0,0.0,0.0,0.0,0.0,0.1004648472395204,0.0,0.0,0.0947924064566556,0.12487798594981854,0.0,0.0,0.0,0.0,0.0,0.09881953169620471,0.0,0.0,0.0,0.125704815889673,0.0,0.0,0.0,0.0,0.0,0.08410849251554725,0.0,0.0952519276620408,0.09052849212990266,0.0,0.0,0.0,0.0,0.10336957738992192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,0.08083195985028623,0.0,0.0,0.0,0.0,0.0,0.10147484052196439,0.0,0.0,0.09708440531084421,0.1252323094833053,0.0,0.0,0.0,0.0,0.0,0.09847702187243752,0.0,0.0,0.0,0.12585195470118765,0.0,0.0,0.0,0.0,0.0,0.08418238962595638,0.0,0.09408228613531745,0.08902657159336168,0.0,0.0,0.0,0.0,0.10436055991643868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.08309808226719224,0.0,0.0,0.0,0.0,0.0,0.1000832693873288,0.0,0.0,0.09849725193359225,0.12475900437541017,0.0,0.0,0.0,0.0,0.0,0.09929970913041188,0.0,0.0,0.0,0.1246909461366487,0.0,0.0,0.0,0.0,0.0,0.0841921128694551,0.0,0.09365465833520915,0.08946388072926631,0.0,0.0,0.0,0.0,0.10285911875523775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.05497422255156225,0.0,0.11234343287910208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090403982331994,0.1434337661388389,0.0,0.0,0.0,0.0967634365689777,0.08874273799149694,0.0,0.0,0.0,0.0,0.10047088566237578,0.0,0.0,0.0,0.0,0.0,0.0,0.11381068338768605,0.0,0.0,0.08620305309478775,0.09321635964487834
2019-03-06,0.0,0.054353673633522503,0.0,0.11099198851627388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11036790706037528,0.14435700865755408,0.0,0.0,0.0,0.0966109118938264,0.08755874549329004,0.0,0.0,0.0,0.0,0.10217852901503183,0.0,0.0,0.0,0.0,0.0,0.0,0.11391565159331003,0.0,0.0,0.08614249170589355,0.0943815401037266
2019-03-07,0.0,0.05497815836790841,0.0,0.11113867104263431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10893615561628903,0.14656415239160958,0.0,0.0,0.0,0.0985088360373569,0.08721893194465803,0.0,0.0,0.0,0.0,0.10262555905269047,0.0,0.0,0.0,0.0,0.0,0.0,0.1147036867821733,0.0,0.0,0.08472232595937837,0.09146202690553842
2019-03-08,0.0,0.05544101239347535,0.0,0.11061664182575799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10784713532228833,0.14822258925196818,0.0,0.0,0.0,0.09873216609610189,0.08686704072526365,0.0,0.0,0.0,0.0,0.10285578934387407,0.0,0.0,0.0,0.0,0.0,0.0,0.11578486457120415,0.0,0.0,0.08641138678129334,0.08808394269086721
2019-03-11,0.0,0.0562067327926462,0.0,0.11218253117537152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10632445084490098,0.1468319685855246,0.0,0.0,0.0,0.09907434684553615,0.08717881555380026,0.0,0.0,0.0,0.0,0.10452599752971245,0.0,0.0,0.0,0.0,0.0,0.0,0.11388007250991997,0.0,0.0,0.08698034023772536,0.08766644935972544
2019-03-12,0.0,0.05731587412333769,0.0,0.11195769398620978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10485686757294678,0.14645689103307508,0.0,0.0,0.0,0.09928985930316796,0.08741816921495409,0.0,0.0,0.0,0.0,0.10587732473153105,0.0,0.0,0.0,0.0,0.0,0.0,0.11285956873481395,0.0,0.0,0.08729474230791366,0.08751806748157528
2019-03-13,0.0,0.05840032307111704,0.0,0.11219639528626438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528862923327474,0.14694787024866363,0.0,0.0,0.0,0.09895250554980797,0.08678269447837847,0.0,0.0,0.0,0.0,0.10735916675137011,0.0,0.0,0.0,0.0,0.0,0.0,0.11241283862926309,0.0,0.0,0.08597154954665959,0.08653476875404867
2019-03-14,0.0,0.05833782511046575,0.0,0.11293620360379594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10549154126522901,0.1475514635835151,0.0,0.0,0.0,0.0994035648474154,0.08690397414784443,0.0,0.0,0.0,0.0,0.1071221397394793,0.0,0.0,0.0,0.0,0.0,0.0,0.1119077397801325,0.0,0.0,0.08483329061606981,0.08636075046482518
2019-03-15,0.0,0.058340013064128886,0.0,0.11242938081285164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10669392134484881,0.14477496721423982,0.0,0.0,0.0,0.10036652876149091,0.08661870038966052,0.0,0.0,0.0,0.0,0.10522085445409844,0.0,0.0,0.0,0.0,0.0,0.0,0.11452683577616958,0.0,0.0,0.08355703314734327,0.08831774749453158
2019-03-18,0.0,0.058752371990184286,0.0,0.11366713849444522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565260515076938,0.14641920608415976,0.0,0.0,0.0,0.09904992437137262,0.08445419924627347,0.0,0.0,0.0,0.0,0.10768423600632514,0.0,0.0,0.0,0.0,0.0,0.0,0.11377784769556179,0.0,0.0,0.08487083831231461,0.08651920781517965
2019-03-19,0.0,0.05782948133015906,0.0,0.1135238857799502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066972089044422,0.1483221942542079,0.0,0.0,0.0,0.09910790295331176,0.0830292890479928,0.0,0.0,0.0,0.0,0.10903356141738417,0.0,0.0,0.0,0.0,0.0,0.0,0.11298574324202583,0.0,0.0,0.08444556565502635,0.08586684188983539
2019-03-20,0.0,0.05713956037644942,0.0,0.11394758989426766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940239613373771,0.1483726858300739,0.0,0.0,0.0,0.09776807814551916,0.08136151573752524,0.0,0.0,0.0,0.0,0.1091840394082473,0.0,0.0,0.0,0.0,0.0,0.0,0.11279831732509193,0.0,0.0,0.08344476052137703,0.08742456689672388
2019-03-22,0.0,0.0573554314687698,0.0,0.11551608087889612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038650789745488,0.14852266932109534,0.0,0.0,0.0,0.0981255366040251,0.08015662631472138,0.0,0.0,0.0,0.0,0.10686685468683924,0.0,0.0,0.0,0.0,0.0,0.0,0.11264944027589097,0.0,0.0,0.08388420904679562,0.08738298844011232
2019-03-25,0.0,0.05810904610604341,0.0,0.11575158435452063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104717594847169,0.14863746180973644,0.0,0.0,0.0,0.09717355511362238,0.08070256353825106,0.0,0.0,0.0,0.0,0.10669754635093748,0.0,0.0,0.0,0.0,0.0,0.0,0.11272432949703788,0.0,0.0,0.08357791011371261,0.08701028520668513
2019-03-26,0.0,0.058867003950027634,0.0,0.11712387963176643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859241863867647,0.1467890177131022,0.0,0.0,0.0,0.09723085060839917,0.08092255335122206,0.0,0.0,0.0,0.0,0.10938751991834372,0.0,0.0,0.0,0.0,0.0,0.0,0.11185831411842935,0.0,0.0,0.08417240730030363,0.08590618531135771
2019-03-27,0.0,0.0588765729942079,0.0,0.11684657487819733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10958484509611567,0.14758367612341342,0.0,0.0,0.0,0.09646160835114641,0.08060665176374954,0.0,0.0,0.0,0.0,0.10864286968574158,0.0,0.0,0.0,0.0,0.0,0.0,0.11174144746515939,0.0,0.0,0.0842043227726443,0.0863070585205397
2019-03-28,0.0,0.060538406743492715,0.0,0.11737452266337968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10944688688121522,0.14921152284775882,0.0,0.0,0.0,0.0946906324554302,0.08057721695457394,0.0,0.0,0.0,0.0,0.1081698751475365,0.0,0.0,0.0,0.0,0.0,0.0,0.11219280562405289,0.0,0.0,0.08332424980391642,0.08531904964957322
